ID,Severity,Start_Time,End_Time,Distance(mi),Start_Lat,Start_Lng,City,County,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-268082,3,2017-01-03 19:44:56,2017-01-03 20:20:00,0.01,29.70432700000001,-95.512993,Houston,Harris,66.2,37.0,10.0,9.2,0.0,Clear
A-268083,3,2017-01-03 19:48:11,2017-01-03 20:17:50,0.01,29.72868,-95.46022,Houston,Harris,64.4,40.0,10.0,15.0,0.0,Clear
A-268100,3,2017-01-03 20:22:29,2017-01-03 20:51:57,0.01,29.814802,-95.375938,Houston,Harris,64.4,42.0,10.0,17.3,0.0,Clear
A-268104,2,2017-01-03 21:29:18,2017-01-03 21:59:07,0.01,29.755865000000004,-95.644562,Houston,Harris,54.0,72.0,10.0,12.7,0.0,Clear
A-268105,2,2017-01-03 21:28:39,2017-01-03 21:58:27,0.01,29.745916,-95.368568,Houston,Harris,57.2,59.0,10.0,12.7,0.0,Clear
A-268106,2,2017-01-03 21:43:32,2017-01-03 22:13:22,0.01,29.736246,-95.601059,Houston,Harris,54.0,72.0,10.0,12.7,0.0,Clear
A-268114,3,2017-01-03 22:57:50,2017-01-03 23:27:22,0.01,29.733433,-95.371468,Houston,Harris,51.8,67.0,10.0,12.7,0.0,Clear
A-268116,2,2017-01-03 23:29:15,2017-01-03 23:58:36,0.01,29.74765,-95.55793,Houston,Harris,50.0,66.0,10.0,16.1,0.0,Clear
A-268119,2,2017-01-04 12:51:01,2017-01-04 13:36:25,0.01,29.738508000000003,-95.416382,Houston,Harris,53.6,58.0,10.0,6.9,0.0,Clear
A-268126,2,2017-01-04 13:32:42,2017-01-04 14:30:00,0.01,29.71820300000001,-95.505806,Houston,Harris,53.6,58.0,9.0,4.6,0.0,Partly Cloudy
A-268127,2,2017-01-04 13:32:08,2017-01-04 14:35:00,0.01,29.731483,-95.476479,Houston,Harris,53.6,58.0,9.0,4.6,0.0,Partly Cloudy
A-268129,3,2017-01-04 13:39:58,2017-01-04 14:40:00,0.01,29.773304,-95.455948,Houston,Harris,53.6,58.0,9.0,4.6,0.0,Partly Cloudy
A-268132,2,2017-01-04 13:45:04,2017-01-04 14:50:00,0.0,29.943188,-95.425888,Houston,Harris,52.0,63.0,10.0,6.9,0.0,Overcast
A-268137,2,2017-01-04 14:35:05,2017-01-04 15:40:00,0.01,29.770472,-95.408356,Houston,Harris,55.4,54.0,10.0,5.8,0.0,Partly Cloudy
A-268139,2,2017-01-04 14:37:01,2017-01-04 15:36:46,0.01,29.656008,-95.50843,Houston,Harris,55.4,54.0,10.0,5.8,0.0,Partly Cloudy
A-268141,3,2017-01-04 14:45:32,2017-01-04 15:45:00,0.01,29.686693,-95.459084,Houston,Harris,53.6,58.0,10.0,3.5,0.0,Mostly Cloudy
A-268143,2,2017-01-04 14:55:57,2017-01-04 15:55:46,0.01,29.847002000000003,-95.428864,Houston,Harris,53.6,58.0,10.0,3.5,0.0,Mostly Cloudy
A-268144,2,2017-01-04 14:57:21,2017-01-04 15:59:00,0.0,29.741257,-95.367218,Houston,Harris,53.6,58.0,10.0,3.5,0.0,Mostly Cloudy
A-268145,2,2017-01-04 14:56:37,2017-01-04 15:56:17,0.0,29.688772,-95.332016,Houston,Harris,55.9,60.0,10.0,3.5,0.0,Overcast
A-268156,2,2017-01-04 16:04:01,2017-01-04 17:05:00,0.01,29.845022,-95.302101,Houston,Harris,52.0,66.0,10.0,4.6,0.0,Overcast
A-268159,2,2017-01-04 16:04:26,2017-01-04 17:05:00,0.01,29.731657,-95.501213,Houston,Harris,55.4,58.0,10.0,3.5,0.0,Mostly Cloudy
A-268160,2,2017-01-04 16:05:05,2017-01-04 17:10:00,0.01,29.74169,-95.445503,Houston,Harris,55.4,58.0,10.0,3.5,0.0,Mostly Cloudy
A-268167,2,2017-01-04 16:36:57,2017-01-04 17:36:45,0.01,29.717886,-95.528343,Houston,Harris,53.6,62.0,10.0,3.5,0.0,Scattered Clouds
A-268168,2,2017-01-04 16:36:37,2017-01-04 17:36:22,0.01,29.718758,-95.313614,Houston,Harris,53.6,62.0,10.0,3.5,0.0,Scattered Clouds
A-268170,2,2017-01-04 16:43:36,2017-01-04 17:43:26,0.0,29.718204,-95.274521,Houston,Harris,54.0,66.0,10.0,4.6,0.0,Mostly Cloudy
A-268171,2,2017-01-04 16:48:48,2017-01-04 17:48:34,0.0,29.783653,-95.468109,Houston,Harris,53.6,62.0,10.0,3.5,0.0,Scattered Clouds
A-268172,2,2017-01-04 16:43:30,2017-01-04 17:28:30,0.01,29.650999,-95.387604,Houston,Harris,53.6,62.0,10.0,3.5,0.0,Scattered Clouds
A-268173,2,2017-01-04 16:49:21,2017-01-04 17:49:05,0.01,29.762981,-95.360153,Houston,Harris,53.6,62.0,10.0,3.5,0.0,Scattered Clouds
A-268180,2,2017-01-04 17:10:36,2017-01-04 17:40:26,0.01,29.676971,-95.528374,Houston,Harris,53.6,62.0,10.0,3.5,0.0,Mostly Cloudy
A-268181,3,2017-01-04 17:08:59,2017-01-04 17:38:33,0.01,29.694897,-95.319473,Houston,Harris,54.0,66.0,10.0,4.6,0.0,Mostly Cloudy
A-268187,2,2017-01-04 17:27:04,2017-01-04 17:56:53,0.0,29.837553000000003,-95.371521,Houston,Harris,53.6,62.0,10.0,4.6,0.0,Scattered Clouds
A-268188,3,2017-01-04 17:26:10,2017-01-04 17:55:34,0.01,29.777586,-95.291817,Houston,Harris,53.6,62.0,10.0,4.6,0.0,Scattered Clouds
A-268194,2,2017-01-04 17:50:42,2017-01-04 18:20:27,0.01,29.870131,-95.32991,Houston,Harris,50.0,71.0,10.0,6.9,0.0,Mostly Cloudy
A-268200,2,2017-01-04 18:08:26,2017-01-04 18:38:12,0.01,29.675964,-95.542091,Houston,Harris,53.6,62.0,10.0,5.8,0.0,Mostly Cloudy
A-268201,2,2017-01-04 18:11:00,2017-01-04 18:40:51,0.01,29.88604,-95.494476,Houston,Harris,50.0,71.0,10.0,6.9,0.0,Mostly Cloudy
A-268202,2,2017-01-04 18:10:00,2017-01-04 18:39:39,0.0,29.802036,-95.332329,Houston,Harris,53.6,62.0,10.0,5.8,0.0,Mostly Cloudy
A-268206,2,2017-01-04 18:16:26,2017-01-04 18:46:01,0.01,29.73727,-95.531471,Houston,Harris,53.6,62.0,10.0,5.8,0.0,Mostly Cloudy
A-268208,2,2017-01-04 18:17:22,2017-01-04 18:47:13,0.01,29.73171,-95.369698,Houston,Harris,53.6,62.0,10.0,5.8,0.0,Mostly Cloudy
A-268210,2,2017-01-04 18:31:34,2017-01-04 19:01:01,0.01,29.642504,-95.536606,Houston,Harris,48.0,80.0,10.0,5.8,0.0,Scattered Clouds
A-268211,2,2017-01-04 18:32:32,2017-01-04 19:02:21,0.01,29.803974,-95.397957,Houston,Harris,53.6,62.0,10.0,5.8,0.0,Scattered Clouds
A-268212,2,2017-01-04 18:34:28,2017-01-04 19:04:09,0.01,29.70588900000001,-95.245163,Houston,Harris,52.0,71.0,10.0,5.8,0.0,Mostly Cloudy
A-268215,2,2017-01-04 18:44:55,2017-01-04 19:14:37,0.01,29.754135,-95.45388,Houston,Harris,53.6,62.0,10.0,5.8,0.0,Scattered Clouds
A-268216,3,2017-01-04 18:45:59,2017-01-04 19:15:20,0.01,29.704939000000003,-95.274422,Houston,Harris,52.0,71.0,10.0,5.8,0.0,Mostly Cloudy
A-268218,2,2017-01-04 18:50:00,2017-01-04 19:19:49,0.01,29.884705,-95.494484,Houston,Harris,50.0,71.0,10.0,6.9,0.0,Mostly Cloudy
A-268219,2,2017-01-04 18:48:54,2017-01-04 19:18:45,0.01,29.757341,-95.398125,Houston,Harris,51.8,67.0,10.0,4.6,0.0,Partly Cloudy
A-268220,2,2017-01-04 19:00:20,2017-01-04 19:30:14,0.01,29.770090000000003,-95.606285,Houston,Harris,48.0,80.0,10.0,5.8,0.0,Scattered Clouds
A-268221,2,2017-01-04 19:00:00,2017-01-04 19:29:31,0.01,29.737036,-95.557755,Houston,Harris,51.8,67.0,10.0,4.6,0.0,Partly Cloudy
A-268222,2,2017-01-04 19:03:48,2017-01-04 19:33:36,0.01,29.729074,-95.519577,Houston,Harris,51.8,67.0,10.0,4.6,0.0,Partly Cloudy
A-268223,3,2017-01-04 19:01:42,2017-01-04 19:31:20,0.01,29.859421,-95.402489,Houston,Harris,50.0,71.0,10.0,6.9,0.0,Mostly Cloudy
A-268227,2,2017-01-04 19:15:46,2017-01-04 19:45:24,0.01,29.937719,-95.432121,Houston,Harris,50.0,71.0,10.0,6.9,0.0,Mostly Cloudy
A-268228,3,2017-01-04 19:15:15,2017-01-04 19:44:58,0.01,29.813915,-95.382599,Houston,Harris,51.8,67.0,10.0,3.5,0.0,Mostly Cloudy
A-268242,3,2017-01-04 19:57:32,2017-01-04 20:27:02,0.01,29.869806,-95.407852,Houston,Harris,48.0,77.0,10.0,4.6,0.0,Mostly Cloudy
A-268243,3,2017-01-04 20:05:15,2017-01-04 20:34:32,0.01,29.812866,-95.399986,Houston,Harris,50.0,71.0,10.0,4.6,0.0,Clear
A-268244,3,2017-01-04 20:03:52,2017-01-04 20:33:26,0.01,29.744165,-95.361115,Houston,Harris,50.0,71.0,10.0,4.6,0.0,Clear
A-268246,2,2017-01-04 20:06:32,2017-01-04 20:35:58,0.01,29.937456,-95.507538,Houston,Harris,48.0,77.0,10.0,4.6,0.0,Mostly Cloudy
A-268248,2,2017-01-04 20:30:28,2017-01-04 21:00:18,0.01,29.665464,-95.508537,Houston,Harris,50.0,71.0,10.0,0.0,0.0,Scattered Clouds
A-268253,2,2017-01-04 21:08:55,2017-01-04 21:38:41,0.0,29.850117,-95.54512,Houston,Harris,44.1,82.0,10.0,0.0,0.0,Clear
A-268258,2,2017-01-04 22:05:25,2017-01-04 22:35:14,0.01,29.711716,-95.571365,Houston,Harris,44.1,85.0,10.0,0.0,0.0,Partly Cloudy
A-268262,2,2017-01-04 23:03:19,2017-01-04 23:45:22,0.01,29.691769,-95.587624,Houston,Harris,45.0,90.0,10.0,0.0,0.0,Overcast
A-268263,3,2017-01-04 23:50:30,2017-01-05 00:20:06,0.01,29.68923,-95.458824,Houston,Harris,50.0,87.0,8.0,4.6,0.0,Overcast
A-268269,2,2017-01-05 05:07:03,2017-01-05 05:55:33,0.01,29.809338,-95.30706,Houston,Harris,51.8,82.0,9.0,4.6,0.0,Mostly Cloudy
A-268275,2,2017-01-05 07:27:20,2017-01-05 07:57:10,0.01,29.804647,-95.56987,Houston,Harris,51.8,82.0,7.0,4.6,0.0,Overcast
A-268276,3,2017-01-05 07:25:34,2017-01-05 07:55:05,0.01,29.808344,-95.336815,Houston,Harris,51.8,82.0,9.0,0.0,0.0,Overcast
A-268277,3,2017-01-05 07:26:11,2017-01-05 07:55:48,0.01,29.68561,-95.277657,Houston,Harris,53.1,83.0,10.0,0.0,0.0,Overcast
A-268280,2,2017-01-05 07:27:44,2017-01-05 07:57:33,0.0,29.886284000000003,-95.431557,Houston,Harris,51.1,77.0,6.0,0.0,0.0,Haze
A-268281,3,2017-01-05 07:29:21,2017-01-05 07:58:59,0.01,29.965736,-95.419083,Houston,Harris,51.1,77.0,6.0,0.0,0.0,Haze
A-268287,3,2017-01-05 07:49:34,2017-01-05 08:18:48,0.01,29.814802,-95.375938,Houston,Harris,51.8,82.0,7.0,3.5,0.0,Overcast
A-268290,2,2017-01-05 08:00:16,2017-01-05 08:30:04,0.01,29.704397,-95.5131,Houston,Harris,51.8,82.0,7.0,3.5,0.0,Overcast
A-268291,2,2017-01-05 07:59:47,2017-01-05 08:29:33,0.0,29.784952,-95.357582,Houston,Harris,51.8,82.0,7.0,3.5,0.0,Overcast
A-268293,2,2017-01-05 08:07:22,2017-01-05 08:47:29,0.01,29.778257,-95.618973,Houston,Harris,51.1,86.0,10.0,3.5,0.0,Overcast
A-268294,2,2017-01-05 08:18:26,2017-01-05 08:48:10,0.01,29.965792,-95.415283,Houston,Harris,51.1,77.0,6.0,0.0,0.0,Haze
A-268296,2,2017-01-05 08:24:10,2017-01-05 08:53:57,0.0,29.639858,-95.42997,Houston,Harris,53.6,77.0,8.0,4.6,0.0,Overcast
A-268297,2,2017-01-05 08:19:01,2017-01-05 08:48:51,0.0,29.635782,-95.243752,Houston,Harris,53.1,80.0,10.0,5.8,0.0,Overcast
A-268299,2,2017-01-05 08:36:14,2017-01-05 09:06:03,0.01,29.628056,-95.429565,Houston,Harris,53.6,77.0,7.0,0.0,0.0,Overcast
A-268300,2,2017-01-05 08:28:43,2017-01-05 08:58:28,0.0,29.769995,-95.426643,Houston,Harris,53.6,77.0,7.0,0.0,0.0,Overcast
A-268302,2,2017-01-05 08:42:09,2017-01-05 09:12:01,0.01,29.73312,-95.476509,Houston,Harris,53.6,77.0,7.0,0.0,0.0,Overcast
A-268304,2,2017-01-05 08:57:32,2017-01-05 09:27:19,0.01,29.84099,-95.463036,Houston,Harris,53.6,77.0,3.0,4.6,0.0,Overcast
A-268308,2,2017-01-05 09:03:07,2017-01-05 09:32:46,0.0,29.794291,-95.54921,Houston,Harris,53.6,77.0,3.0,4.6,0.0,Overcast
A-268309,2,2017-01-05 09:02:21,2017-01-05 09:32:07,0.01,29.704916,-95.546692,Houston,Harris,53.6,77.0,3.0,4.6,0.0,Overcast
A-268310,2,2017-01-05 09:00:41,2017-01-05 09:30:28,0.01,29.846191,-95.362679,Houston,Harris,53.6,77.0,3.0,4.6,0.0,Overcast
A-268317,2,2017-01-05 09:11:15,2017-01-05 09:40:59,0.0,29.628542,-95.462883,Houston,Harris,51.8,82.0,3.0,6.9,0.0,Overcast
A-268322,3,2017-01-05 09:29:23,2017-01-05 09:58:54,0.01,29.697172,-95.288391,Houston,Harris,54.0,83.0,10.0,6.9,0.0,Overcast
A-268325,2,2017-01-05 09:38:21,2017-01-05 10:08:09,0.01,29.728977,-95.532532,Houston,Harris,51.8,82.0,3.0,5.8,0.0,Overcast
A-268326,2,2017-01-05 09:41:43,2017-01-05 10:11:22,0.0,29.702347,-95.371506,Houston,Harris,51.8,82.0,3.0,5.8,0.0,Overcast
A-268327,2,2017-01-05 09:35:35,2017-01-05 10:05:21,0.01,29.702358,-95.358536,Houston,Harris,51.8,82.0,3.0,5.8,0.0,Overcast
A-268329,2,2017-01-05 10:01:28,2017-01-05 10:31:17,0.01,29.96549000000001,-95.336006,Houston,Harris,51.1,86.0,2.0,4.6,0.0,Light Drizzle
A-268330,2,2017-01-05 10:08:01,2017-01-05 10:37:48,0.01,29.66705300000001,-95.568993,Houston,Harris,52.0,89.0,5.0,5.8,0.0,Overcast
A-268331,2,2017-01-05 10:07:35,2017-01-05 10:37:23,0.01,29.88337700000001,-95.368851,Houston,Harris,51.1,86.0,2.0,4.6,0.0,Light Drizzle
A-268334,2,2017-01-05 10:24:18,2017-01-05 10:54:08,0.01,29.820044,-95.499069,Houston,Harris,53.6,82.0,5.0,3.5,0.0,Overcast
A-268340,2,2017-01-05 10:26:33,2017-01-05 10:56:23,0.0,29.71174,-95.569572,Houston,Harris,53.1,89.0,5.0,3.5,0.0,Overcast
A-268341,2,2017-01-05 10:28:12,2017-01-05 10:57:48,0.01,29.728891,-95.440987,Houston,Harris,53.6,82.0,4.0,5.8,0.0,Overcast
A-268342,2,2017-01-05 10:34:49,2017-01-05 11:04:40,0.0,29.847218,-95.331947,Houston,Harris,51.1,89.0,2.5,6.9,0.0,Light Drizzle
A-268344,2,2017-01-05 10:40:32,2017-01-05 11:10:21,0.0,29.865084000000003,-95.324745,Houston,Harris,51.1,89.0,2.5,6.9,0.0,Light Drizzle
A-268346,2,2017-01-05 10:51:23,2017-01-05 11:21:09,0.0,29.70361500000001,-95.596191,Houston,Harris,54.0,86.0,5.0,5.8,0.0,Overcast
A-268347,2,2017-01-05 10:50:48,2017-01-05 11:20:37,0.01,29.666115,-95.318253,Houston,Harris,57.0,74.0,10.0,8.1,0.0,Overcast
A-268352,2,2017-01-05 11:12:32,2017-01-05 11:42:19,0.0,29.815346,-95.541138,Houston,Harris,53.6,82.0,4.0,6.9,0.0,Overcast
A-268353,2,2017-01-05 11:26:16,2017-01-05 11:56:02,0.77,29.99383,-95.48748,Houston,Harris,51.1,92.0,2.5,4.6,0.0,Overcast
A-268354,2,2017-01-05 11:26:34,2017-01-05 11:56:24,0.0,29.761284000000003,-95.3666,Houston,Harris,55.4,77.0,4.0,4.6,0.0,Mostly Cloudy
A-268360,2,2017-01-05 12:20:12,2017-01-05 12:49:52,0.01,29.694418,-95.414398,Houston,Harris,53.6,82.0,2.5,8.1,0.0,Overcast
A-268363,2,2017-01-05 12:34:18,2017-01-05 13:04:06,0.01,29.707438,-95.476311,Houston,Harris,55.4,77.0,3.0,9.2,0.0,Mostly Cloudy
A-268364,2,2017-01-05 12:42:14,2017-01-05 13:12:04,0.01,29.666115,-95.318253,Houston,Harris,57.0,77.0,9.0,10.4,0.0,Overcast
A-268365,2,2017-01-05 13:19:04,2017-01-05 14:20:00,0.01,29.656008,-95.50843,Houston,Harris,55.4,77.0,3.0,6.9,0.0,Overcast
A-268366,2,2017-01-05 13:19:38,2017-01-05 14:20:00,0.01,29.645281,-95.233002,Houston,Harris,57.0,77.0,8.0,9.2,0.0,Overcast
A-268369,2,2017-01-05 13:35:39,2017-01-05 14:40:00,0.39,29.966949,-95.536385,Houston,Harris,54.0,93.0,2.5,0.0,0.0,Overcast
A-268370,2,2017-01-05 13:34:02,2017-01-05 14:35:00,0.01,29.705172,-95.521294,Houston,Harris,55.4,77.0,3.0,8.1,0.0,Overcast
A-268371,2,2017-01-05 13:40:27,2017-01-05 14:40:11,0.01,29.828341,-95.429619,Houston,Harris,55.4,77.0,3.0,8.1,0.0,Overcast
A-268375,2,2017-01-05 13:46:54,2017-01-05 14:50:00,0.01,29.850536,-95.473434,Houston,Harris,55.4,82.0,3.0,6.9,0.0,Overcast
A-268382,3,2017-01-05 14:42:06,2017-01-05 15:45:00,0.01,29.766062,-95.455818,Houston,Harris,55.4,82.0,4.0,6.9,0.0,Overcast
A-268383,2,2017-01-05 14:42:43,2017-01-05 15:45:00,0.01,29.76114500000001,-95.283699,Houston,Harris,57.0,81.0,6.0,6.9,0.0,Haze
A-268388,2,2017-01-05 14:49:57,2017-01-05 15:55:00,0.0,29.852169,-95.403084,Houston,Harris,55.0,86.0,4.0,4.6,0.0,Overcast
A-268389,3,2017-01-05 14:56:03,2017-01-05 15:40:29,0.01,29.84545300000001,-95.392624,Houston,Harris,55.4,82.0,4.0,6.9,0.0,Overcast
A-268390,3,2017-01-05 14:49:12,2017-01-05 15:55:00,0.01,29.833372,-95.384331,Houston,Harris,55.4,82.0,4.0,6.9,0.0,Overcast
A-268391,2,2017-01-05 15:00:33,2017-01-05 15:44:40,0.0,29.987297,-95.34594,Houston,Harris,55.0,86.0,4.0,4.6,0.0,Overcast
A-268394,2,2017-01-05 15:54:39,2017-01-05 16:55:00,0.01,29.754791,-95.353935,Houston,Harris,55.4,94.0,3.0,6.9,0.0,Overcast
A-268395,2,2017-01-05 15:56:54,2017-01-05 16:55:00,0.01,29.777521000000004,-95.290253,Houston,Harris,55.4,94.0,3.0,6.9,0.0,Overcast
A-268402,2,2017-01-05 16:31:29,2017-01-05 17:31:15,0.01,29.766905,-95.220398,Houston,Harris,57.0,87.0,8.0,5.8,0.0,Overcast
A-268404,2,2017-01-05 16:52:17,2017-01-05 17:52:05,0.01,29.674986,-95.555161,Houston,Harris,55.4,88.0,5.0,8.1,0.0,Overcast
A-268405,2,2017-01-05 16:47:11,2017-01-05 17:46:48,0.01,29.697287,-95.492966,Houston,Harris,55.4,88.0,5.0,8.1,0.0,Overcast
A-268406,2,2017-01-05 16:52:40,2017-01-05 17:52:28,0.01,29.874393,-95.440521,Houston,Harris,55.0,86.0,6.0,8.1,0.0,Overcast
A-268407,2,2017-01-05 16:53:03,2017-01-05 17:52:51,0.01,29.83576,-95.302032,Houston,Harris,55.4,88.0,5.0,8.1,0.0,Overcast
A-268408,3,2017-01-05 17:16:03,2017-01-05 17:45:22,0.01,29.784584,-95.644424,Houston,Harris,55.9,87.0,10.0,8.1,0.0,Overcast
A-268409,2,2017-01-05 17:11:54,2017-01-05 17:41:45,0.01,29.675369,-95.614357,Houston,Harris,55.9,87.0,10.0,8.1,0.0,Overcast
A-268410,2,2017-01-05 17:07:33,2017-01-05 17:46:55,0.0,29.73122,-95.559776,Houston,Harris,55.4,82.0,5.0,11.5,0.0,Overcast
A-268411,2,2017-01-05 17:10:45,2017-01-05 17:46:57,0.01,29.66497,-95.528122,Houston,Harris,55.4,82.0,5.0,11.5,0.0,Overcast
A-268416,2,2017-01-05 17:36:18,2017-01-05 18:06:07,0.01,29.794889,-95.495522,Houston,Harris,55.4,82.0,6.0,12.7,0.0,Overcast
A-268417,2,2017-01-05 17:36:43,2017-01-05 18:06:34,0.0,29.749987,-95.482643,Houston,Harris,55.4,82.0,6.0,12.7,0.0,Overcast
A-268418,2,2017-01-05 17:32:54,2017-01-05 18:02:36,0.0,29.722607,-95.295036,Houston,Harris,55.4,82.0,6.0,12.7,0.0,Overcast
A-268419,2,2017-01-05 17:37:00,2017-01-05 18:06:52,0.01,29.672392,-95.27713,Houston,Harris,55.9,87.0,10.0,11.5,0.0,Overcast
A-268421,2,2017-01-05 17:40:11,2017-01-05 18:10:03,0.01,29.809248,-95.545189,Houston,Harris,55.4,82.0,6.0,12.7,0.0,Overcast
A-268427,2,2017-01-05 18:01:19,2017-01-05 18:31:00,0.01,29.689341,-95.557533,Houston,Harris,55.9,87.0,10.0,9.2,0.0,Overcast
A-268428,2,2017-01-05 18:00:10,2017-01-05 18:29:45,0.01,29.965405,-95.418861,Houston,Harris,55.0,86.0,7.0,8.1,0.0,Overcast
A-268437,2,2017-01-05 18:29:33,2017-01-05 18:59:17,0.01,29.825771000000003,-95.49369,Houston,Harris,55.4,82.0,8.0,8.1,0.0,Overcast
A-268439,2,2017-01-05 18:28:47,2017-01-05 18:58:35,0.01,29.686876,-95.378777,Houston,Harris,55.4,82.0,8.0,8.1,0.0,Overcast
A-268440,2,2017-01-05 18:42:45,2017-01-05 19:12:32,0.01,29.939444,-95.397194,Houston,Harris,55.0,83.0,7.0,8.1,0.0,Overcast
A-268444,2,2017-01-05 19:00:59,2017-01-05 19:30:50,0.01,29.674217,-95.570412,Houston,Harris,55.9,87.0,10.0,8.1,0.0,Overcast
A-268445,2,2017-01-05 19:00:37,2017-01-05 19:30:29,0.01,29.862329,-95.524445,Houston,Harris,55.9,87.0,10.0,5.8,0.0,Overcast
A-268446,2,2017-01-05 19:00:15,2017-01-05 19:30:02,0.01,29.788458,-95.371956,Houston,Harris,55.4,82.0,9.0,9.2,0.0,Overcast
A-268447,2,2017-01-05 18:59:54,2017-01-05 19:29:48,0.01,29.764938,-95.366402,Houston,Harris,55.4,82.0,9.0,9.2,0.0,Overcast
A-268452,3,2017-01-05 19:14:07,2017-01-05 19:43:41,0.01,29.784948,-95.590065,Houston,Harris,55.9,87.0,10.0,8.1,0.0,Overcast
A-268453,2,2017-01-05 19:11:10,2017-01-05 19:41:00,0.01,29.641926,-95.527847,Houston,Harris,55.4,82.0,9.0,11.5,0.0,Overcast
A-268454,2,2017-01-05 19:12:28,2017-01-05 19:42:23,0.01,29.75003400000001,-95.49736,Houston,Harris,55.4,82.0,9.0,11.5,0.0,Overcast
A-268455,2,2017-01-05 19:11:48,2017-01-05 19:41:41,0.01,29.736813,-95.41069,Houston,Harris,55.4,82.0,9.0,11.5,0.0,Overcast
A-268456,2,2017-01-05 19:11:30,2017-01-05 19:41:23,0.01,29.715939,-95.397392,Houston,Harris,55.4,82.0,9.0,11.5,0.0,Overcast
A-268457,2,2017-01-05 19:15:11,2017-01-05 19:45:03,0.0,29.769814,-95.315437,Houston,Harris,55.4,82.0,9.0,11.5,0.0,Overcast
A-268460,2,2017-01-05 19:42:38,2017-01-05 20:12:11,0.01,29.707087,-95.253738,Houston,Harris,55.0,80.0,10.0,19.6,0.0,Overcast
A-268470,2,2017-01-05 20:09:59,2017-01-05 20:39:45,0.01,29.674217,-95.570412,Houston,Harris,55.9,84.0,10.0,16.1,0.0,Overcast
A-268471,2,2017-01-05 20:10:23,2017-01-05 20:40:12,0.0,29.65103,-95.476913,Houston,Harris,53.6,77.0,7.0,18.4,0.0,Overcast
A-268473,2,2017-01-05 20:25:19,2017-01-05 20:55:11,0.01,29.730734,-95.592491,Houston,Harris,53.1,77.0,10.0,17.3,0.0,Light Rain
A-268474,3,2017-01-05 20:20:44,2017-01-05 20:50:18,0.01,29.660837,-95.558144,Houston,Harris,53.6,77.0,7.0,18.4,0.0,Overcast
A-268475,2,2017-01-05 20:23:00,2017-01-05 20:52:50,0.01,29.851442,-95.510178,Houston,Harris,51.1,80.0,10.0,12.7,0.0,Overcast
A-268478,2,2017-01-05 20:33:07,2017-01-05 21:02:59,0.01,29.787458,-95.61763,Houston,Harris,53.1,77.0,10.0,17.3,0.0,Light Rain
A-268479,2,2017-01-05 20:33:34,2017-01-05 21:03:23,0.01,29.68919600000001,-95.565598,Houston,Harris,53.1,77.0,10.0,17.3,0.0,Light Rain
A-268480,2,2017-01-05 20:32:45,2017-01-05 21:02:34,0.0,29.623909,-95.449265,Houston,Harris,51.8,82.0,6.0,19.6,0.0,Overcast
A-268481,2,2017-01-05 20:34:07,2017-01-05 21:03:52,0.01,29.692711,-95.413307,Houston,Harris,51.8,82.0,6.0,19.6,0.0,Overcast
A-268483,2,2017-01-05 20:43:02,2017-01-05 21:12:48,0.01,29.704931,-95.545296,Houston,Harris,51.8,82.0,6.0,19.6,0.0,Overcast
A-268484,2,2017-01-05 20:44:22,2017-01-05 21:14:14,0.01,29.689774,-95.325325,Houston,Harris,54.0,83.0,10.0,23.0,0.0,Overcast
A-268485,2,2017-01-05 20:59:22,2017-01-05 21:29:10,0.0,29.588736,-95.453804,Houston,Fort Bend,54.5,83.0,10.0,12.7,0.0,Overcast
A-268489,2,2017-01-05 21:13:14,2017-01-05 21:42:58,0.0,29.948273,-95.388908,Houston,Harris,48.0,86.0,5.0,17.3,0.0,Light Drizzle
A-268490,2,2017-01-05 21:14:05,2017-01-05 21:43:52,0.0,29.654867,-95.367661,Houston,Harris,48.2,87.0,5.0,16.1,0.0,Overcast
A-268491,2,2017-01-05 21:22:53,2017-01-05 21:52:46,0.01,29.831854,-95.563667,Houston,Harris,46.0,86.0,6.0,12.7,0.0,Overcast
A-268492,2,2017-01-05 21:25:16,2017-01-05 21:55:02,0.01,29.74765,-95.55793,Houston,Harris,48.2,82.0,8.0,23.0,0.0,Overcast
A-268493,2,2017-01-05 21:23:34,2017-01-05 21:53:12,0.01,29.682045,-95.459389,Houston,Harris,48.2,87.0,5.0,16.1,0.0,Overcast
A-268494,2,2017-01-05 21:23:52,2017-01-05 21:53:45,0.01,29.871378000000004,-95.300591,Houston,Harris,46.0,86.0,7.0,16.1,0.0,Overcast
A-268500,2,2017-01-05 21:41:33,2017-01-05 22:11:24,0.01,29.735586,-95.644096,Houston,Harris,48.9,83.0,10.0,18.4,0.0,Light Rain
A-268501,2,2017-01-05 21:41:13,2017-01-05 22:10:56,0.01,29.704597,-95.557411,Houston,Harris,48.9,83.0,10.0,18.4,0.0,Light Rain
A-268502,2,2017-01-05 21:41:52,2017-01-05 22:11:44,0.01,29.601677,-95.46447,Houston,Fort Bend,50.2,86.0,7.0,11.5,0.0,Overcast
A-268503,2,2017-01-05 21:43:58,2017-01-05 22:13:17,0.01,29.774553000000004,-95.315613,Houston,Harris,48.2,82.0,8.0,23.0,0.0,Overcast
A-268504,2,2017-01-05 21:58:36,2017-01-05 22:28:23,0.01,29.674845,-95.560448,Houston,Harris,48.9,83.0,10.0,18.4,0.0,Light Rain
